transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,product,product_category
1468,2019-04-27,16:48:20,3,14,0,Y,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
1473,2019-04-27,15:16:45,3,20,0,N,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
1473,2019-04-27,15:16:45,3,20,0,N,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
1479,2019-04-27,18:30:03,3,16,755,Y,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
1489,2019-04-27,08:04:51,3,16,330,N,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
1489,2019-04-27,08:04:51,3,16,330,N,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1491,2019-04-27,14:33:05,3,20,0,Y,1,1,40,1,3.75,3.75,N,Cappuccino,Coffee
1494,2019-04-27,08:55:55,3,20,0,Y,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
1497,2019-04-27,12:31:44,3,14,0,Y,1,1,53,2,6.0,3.0,N,Traditional Blend Chai Lg,Tea
1513,2019-04-27,16:01:25,3,14,0,N,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
1521,2019-04-27,08:14:24,3,20,769,Y,1,1,60,1,3.75,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
1531,2019-04-27,16:30:57,3,20,0,N,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
1536,2019-04-27,07:45:56,3,20,0,N,1,1,50,1,2.5,2.5,N,Earl Grey Rg,Tea
1552,2019-04-27,17:22:34,3,20,0,Y,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
1558,2019-04-27,16:09:14,3,16,0,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
1558,2019-04-27,16:09:14,3,16,0,Y,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1568,2019-04-27,13:31:08,3,16,0,N,1,1,25,1,2.2,2.2,N,Brazilian Sm,Coffee
1584,2019-04-27,08:46:30,3,14,0,Y,1,1,55,1,4.0,4.0,N,Morning Sunrise Chai Lg,Tea
1595,2019-04-27,10:20:41,3,14,680,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
1599,2019-04-27,17:47:30,3,20,704,Y,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1606,2019-04-27,08:07:31,3,14,0,N,1,1,31,1,2.2,2.2,N,Ethiopia Sm,Coffee
1618,2019-04-27,13:46:37,3,20,0,Y,1,1,43,1,3.0,3.0,N,Lemon Grass Lg,Tea
1622,2019-04-27,08:33:12,3,14,0,N,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
1624,2019-04-27,17:47:12,3,14,78,Y,1,1,47,1,3.0,3.0,N,Serenity Green Tea Lg,Tea
1628,2019-04-27,19:28:38,3,16,400,N,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
1628,2019-04-27,19:28:38,3,16,400,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
1636,2019-04-27,18:58:13,3,14,361,Y,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
1645,2019-04-27,19:09:34,3,16,0,N,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
1646,2019-04-27,18:35:28,3,14,0,Y,1,1,27,2,7.0,3.5,N,Brazilian Lg,Coffee
1647,2019-04-27,14:35:45,3,20,234,N,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
1652,2019-04-27,19:29:26,3,14,0,N,1,1,24,2,6.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
1653,2019-04-27,09:33:19,3,14,636,N,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
1654,2019-04-27,10:23:29,3,16,0,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
1655,2019-04-27,09:06:12,3,16,0,N,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
1655,2019-04-27,09:06:12,3,16,0,N,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1659,2019-04-27,15:01:30,3,16,0,N,1,1,60,2,7.5,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
1662,2019-04-27,09:04:51,3,14,0,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
1668,2019-04-27,15:07:10,3,14,0,Y,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
1669,2019-04-27,19:48:43,3,20,619,Y,1,1,22,2,4.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
1671,2019-04-27,16:36:19,3,16,0,Y,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
1671,2019-04-27,16:36:19,3,16,0,Y,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
1676,2019-04-27,12:22:57,3,16,0,N,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
1677,2019-04-27,08:05:11,3,20,0,Y,1,1,31,1,2.2,2.2,N,Ethiopia Sm,Coffee
1677,2019-04-27,08:05:11,3,20,0,Y,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1691,2019-04-27,11:21:20,3,16,0,N,1,1,27,2,7.0,3.5,N,Brazilian Lg,Coffee
1697,2019-04-27,08:18:14,3,14,0,N,1,1,50,1,2.5,2.5,N,Earl Grey Rg,Tea
1697,2019-04-27,08:18:14,3,14,0,N,1,5,73,1,3.75,3.75,N,Almond Croissant,Bakery
1702,2019-04-27,15:34:11,3,16,0,Y,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
1713,2019-04-27,15:59:09,3,20,0,Y,1,1,47,2,6.0,3.0,N,Serenity Green Tea Lg,Tea
1731,2019-04-27,13:36:59,3,20,0,Y,1,1,60,1,3.75,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
1733,2019-04-27,19:16:47,3,16,0,N,1,1,31,1,2.2,2.2,N,Ethiopia Sm,Coffee
1736,2019-04-27,18:49:35,3,14,0,N,1,1,55,1,4.0,4.0,N,Morning Sunrise Chai Lg,Tea
1736,2019-04-27,18:49:35,3,14,0,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
1743,2019-04-27,08:51:35,3,16,0,N,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
1746,2019-04-27,17:44:20,3,20,0,N,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
1749,2019-04-27,09:43:29,3,14,0,N,1,1,45,2,6.0,3.0,N,Peppermint Lg,Tea
1754,2019-04-27,10:40:24,3,14,0,Y,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
1769,2019-04-27,13:11:20,3,20,468,Y,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
1774,2019-04-27,17:44:31,3,20,0,Y,1,1,45,2,6.0,3.0,N,Peppermint Lg,Tea
1782,2019-04-27,08:27:56,3,16,0,Y,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1819,2019-04-27,07:32:38,3,20,0,N,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
1828,2019-04-27,11:48:22,3,20,0,N,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
1832,2019-04-27,10:48:03,3,20,0,Y,1,1,31,1,2.2,2.2,N,Ethiopia Sm,Coffee
1832,2019-04-27,10:48:03,3,20,0,Y,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
1845,2019-04-27,10:23:06,3,20,0,N,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
1853,2019-04-27,11:15:42,3,14,0,N,1,1,32,1,3.0,3.0,N,Ethiopia Rg,Coffee
1863,2019-04-27,08:46:46,3,14,0,Y,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
1863,2019-04-27,08:46:46,3,14,0,Y,1,5,75,1,3.5,3.5,N,Croissant,Bakery
1866,2019-04-27,10:19:56,3,16,0,Y,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
1876,2019-04-27,17:31:56,3,20,0,N,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
1896,2019-04-27,07:47:00,3,20,702,N,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
1896,2019-04-27,07:47:00,3,20,702,N,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
1906,2019-04-27,13:18:10,3,20,0,Y,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
1911,2019-04-27,19:30:57,3,16,0,Y,1,1,55,1,4.0,4.0,N,Morning Sunrise Chai Lg,Tea
1917,2019-04-27,09:34:36,3,14,0,Y,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
1920,2019-04-27,11:32:58,3,20,0,N,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
1933,2019-04-27,08:26:25,3,14,0,Y,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
1933,2019-04-27,08:26:25,3,14,0,Y,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1936,2019-04-27,07:28:57,3,16,0,N,1,1,45,2,6.0,3.0,N,Peppermint Lg,Tea
1942,2019-04-27,12:26:57,3,16,0,N,1,1,31,1,2.2,2.2,N,Ethiopia Sm,Coffee
1942,2019-04-27,12:26:57,3,16,0,N,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1950,2019-04-27,19:41:49,3,20,0,Y,1,1,58,1,3.5,3.5,N,Dark chocolate Rg,Drinking Chocolate
1951,2019-04-27,13:06:25,3,14,622,N,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
1955,2019-04-27,13:36:12,3,20,381,N,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
1983,2019-04-27,18:07:47,3,14,0,Y,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
1983,2019-04-27,18:07:47,3,14,0,Y,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
1988,2019-04-27,15:22:12,3,16,0,N,1,1,45,2,6.0,3.0,N,Peppermint Lg,Tea
1988,2019-04-27,15:22:12,3,16,0,N,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
1996,2019-04-27,12:53:24,3,16,250,Y,1,1,53,2,6.0,3.0,N,Traditional Blend Chai Lg,Tea
1996,2019-04-27,12:53:24,3,16,250,Y,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
2000,2019-04-27,08:16:30,3,20,0,N,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
2017,2019-04-27,09:24:01,3,20,0,N,1,1,32,1,3.0,3.0,N,Ethiopia Rg,Coffee
2035,2019-04-27,15:39:52,3,14,0,Y,1,1,51,1,3.0,3.0,N,Earl Grey Lg,Tea
2035,2019-04-27,15:39:52,3,14,0,Y,1,5,73,1,3.75,3.75,N,Almond Croissant,Bakery
2040,2019-04-27,11:55:41,3,16,0,Y,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
2040,2019-04-27,11:55:41,3,16,0,Y,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
2043,2019-04-27,11:39:25,3,20,0,N,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
2056,2019-04-27,11:23:24,3,16,0,N,1,1,54,2,5.0,2.5,N,Morning Sunrise Chai Rg,Tea
2058,2019-04-27,09:47:33,3,20,0,Y,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
2066,2019-04-27,09:10:47,3,14,0,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
2066,2019-04-27,09:10:47,3,14,0,N,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
2089,2019-04-27,07:02:49,3,16,0,N,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
2093,2019-04-27,11:31:50,3,14,0,Y,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
2105,2019-04-27,17:27:43,3,20,0,Y,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
2115,2019-04-27,11:33:39,3,20,671,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
2116,2019-04-27,19:29:11,3,14,0,N,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
2149,2019-04-27,13:21:18,3,16,170,Y,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
2149,2019-04-27,13:21:18,3,16,170,Y,1,5,75,1,3.5,3.5,N,Croissant,Bakery
2150,2019-04-27,13:50:15,3,16,0,N,1,1,23,2,5.0,2.5,N,Our Old Time Diner Blend Rg,Coffee
2151,2019-04-27,07:35:34,3,16,20,Y,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
2156,2019-04-27,11:45:43,3,14,0,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
2159,2019-04-27,16:52:54,3,14,272,N,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
2162,2019-04-27,15:16:25,3,20,559,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
2164,2019-04-27,11:31:00,3,16,0,N,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
2166,2019-04-27,12:44:39,3,20,0,Y,1,1,45,2,6.0,3.0,N,Peppermint Lg,Tea
2172,2019-04-27,11:31:12,3,16,0,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
2184,2019-04-27,17:42:21,3,16,0,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
2188,2019-04-27,07:00:59,3,20,282,Y,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
2205,2019-04-27,14:59:44,3,20,0,Y,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
2208,2019-04-27,09:01:43,3,16,0,N,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
2214,2019-04-27,19:11:56,3,20,0,N,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
2220,2019-04-27,13:54:47,3,14,0,Y,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
2229,2019-04-27,14:42:56,3,14,0,N,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
2238,2019-04-27,16:42:03,3,20,0,N,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
2271,2019-04-27,11:41:17,3,14,0,N,1,1,60,2,7.5,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
2274,2019-04-27,15:02:43,3,20,0,N,1,1,60,1,3.75,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
2282,2019-04-27,08:27:05,3,20,0,Y,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
2289,2019-04-27,14:57:35,3,16,0,Y,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
2293,2019-04-27,09:48:19,3,14,0,N,1,1,23,2,5.0,2.5,N,Our Old Time Diner Blend Rg,Coffee
2297,2019-04-27,12:27:01,3,14,0,N,1,1,34,1,2.45,2.45,N,Jamaican Coffee River Sm,Coffee
2313,2019-04-27,09:19:18,3,14,0,Y,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
2317,2019-04-27,08:15:29,3,16,722,N,1,1,51,1,3.0,3.0,N,Earl Grey Lg,Tea
2318,2019-04-27,14:38:01,3,20,0,N,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
2332,2019-04-27,15:24:48,3,16,0,Y,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
2332,2019-04-27,15:24:48,3,16,0,Y,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
2338,2019-04-27,12:27:35,3,14,74,N,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
2339,2019-04-27,13:00:31,3,16,421,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
2340,2019-04-27,11:10:32,3,14,0,N,1,1,31,1,2.2,2.2,N,Ethiopia Sm,Coffee
2346,2019-04-27,18:00:28,3,20,0,N,1,1,43,1,3.0,3.0,N,Lemon Grass Lg,Tea
2353,2019-04-27,19:22:12,3,16,0,N,1,1,52,1,2.5,2.5,N,Traditional Blend Chai Rg,Tea
2360,2019-04-27,11:43:56,3,16,762,Y,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
2360,2019-04-27,11:43:56,3,16,762,Y,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
2366,2019-04-27,16:10:59,3,14,0,N,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
2368,2019-04-27,19:23:55,3,14,0,N,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
2369,2019-04-27,19:03:21,3,20,0,Y,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
2374,2019-04-27,10:36:04,3,14,0,Y,1,1,51,1,3.0,3.0,N,Earl Grey Lg,Tea
2375,2019-04-27,14:50:37,3,14,0,Y,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
2386,2019-04-27,09:27:35,3,16,0,Y,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
2391,2019-04-27,10:34:40,3,16,0,N,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
2392,2019-04-27,18:15:01,3,14,0,Y,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
2396,2019-04-27,11:46:59,3,14,407,Y,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
2414,2019-04-27,13:48:36,3,14,508,N,1,1,48,1,2.5,2.5,N,English Breakfast Rg,Tea
2416,2019-04-27,19:47:29,3,16,322,Y,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
2424,2019-04-27,09:16:16,3,14,0,N,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
2433,2019-04-27,17:23:13,3,20,0,Y,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
2457,2019-04-27,10:28:32,3,14,0,N,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
2457,2019-04-27,10:28:32,3,14,0,N,1,5,75,1,3.5,3.5,N,Croissant,Bakery
2461,2019-04-27,12:26:54,3,14,768,N,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
2461,2019-04-27,12:26:54,3,14,768,N,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
2469,2019-04-27,19:43:51,3,14,0,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
2471,2019-04-27,10:09:25,3,20,0,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
2496,2019-04-27,09:25:14,3,14,436,Y,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
2499,2019-04-27,12:44:46,3,20,465,Y,1,1,60,1,3.75,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
2503,2019-04-27,11:56:08,3,16,0,Y,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
2503,2019-04-27,11:56:08,3,16,0,Y,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
2510,2019-04-27,13:23:10,3,14,0,Y,1,1,27,2,7.0,3.5,N,Brazilian Lg,Coffee
2545,2019-04-27,17:21:29,3,14,447,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
2553,2019-04-27,12:23:44,3,14,0,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
2555,2019-04-27,09:10:01,3,20,0,N,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
2565,2019-04-27,09:00:44,3,14,640,N,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
2573,2019-04-27,14:41:50,3,20,0,N,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
2576,2019-04-27,14:32:27,3,14,0,Y,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
2576,2019-04-27,14:32:27,3,14,0,Y,1,5,72,1,3.25,3.25,N,Ginger Scone,Bakery
2594,2019-04-27,18:22:16,3,14,0,N,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
2600,2019-04-27,07:30:15,3,16,0,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
2610,2019-04-27,12:16:32,3,20,53,Y,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
2632,2019-04-27,16:34:41,3,14,703,Y,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
2634,2019-04-27,14:45:01,3,20,0,Y,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
2635,2019-04-27,08:57:27,3,20,152,N,1,1,51,1,3.0,3.0,N,Earl Grey Lg,Tea
2639,2019-04-27,10:30:53,3,20,0,Y,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
2649,2019-04-27,16:02:53,3,14,0,Y,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
2650,2019-04-27,11:58:02,3,14,0,Y,1,1,60,1,3.75,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
2663,2019-04-27,12:25:37,3,14,592,Y,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
2676,2019-04-27,18:32:27,3,16,0,N,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
2676,2019-04-27,18:32:27,3,16,0,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
2678,2019-04-27,09:01:30,3,16,0,Y,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
2684,2019-04-27,18:50:38,3,14,0,N,1,1,55,1,4.0,4.0,N,Morning Sunrise Chai Lg,Tea
2697,2019-04-27,12:36:10,3,14,0,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
2704,2019-04-27,15:03:29,3,16,0,N,1,1,40,1,3.75,3.75,N,Cappuccino,Coffee
2718,2019-04-27,07:25:02,3,14,0,N,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
2726,2019-04-27,16:38:39,3,14,551,N,1,1,23,2,5.0,2.5,N,Our Old Time Diner Blend Rg,Coffee
2738,2019-04-27,08:34:32,3,20,379,N,1,1,46,1,2.5,2.5,N,Serenity Green Tea Rg,Tea
2742,2019-04-27,09:35:54,3,14,0,N,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
2752,2019-04-27,09:12:43,3,16,0,N,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
2791,2019-04-27,08:12:40,3,14,0,Y,1,1,46,1,2.5,2.5,N,Serenity Green Tea Rg,Tea
2797,2019-04-27,11:10:24,3,14,0,Y,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
2800,2019-04-27,07:38:39,3,14,404,N,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
2802,2019-04-27,10:48:21,3,20,653,N,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
2813,2019-04-27,13:49:54,3,14,0,N,1,1,27,2,7.0,3.5,N,Brazilian Lg,Coffee
2813,2019-04-27,13:49:54,3,14,0,N,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
2821,2019-04-27,13:05:01,3,20,0,Y,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
2823,2019-04-27,17:18:57,3,20,330,Y,1,1,27,2,7.0,3.5,N,Brazilian Lg,Coffee
2833,2019-04-27,10:55:24,3,16,0,N,1,1,43,1,3.0,3.0,N,Lemon Grass Lg,Tea
2833,2019-04-27,10:55:24,3,16,0,N,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
2850,2019-04-27,15:28:44,3,20,680,Y,1,1,47,2,6.0,3.0,N,Serenity Green Tea Lg,Tea
2858,2019-04-27,14:54:21,3,16,0,Y,1,1,36,2,7.5,3.75,N,Jamaican Coffee River Lg,Coffee
2862,2019-04-27,18:06:54,3,14,0,N,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
2866,2019-04-27,17:16:11,3,16,0,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
2876,2019-04-27,13:20:28,3,14,0,N,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
2880,2019-04-27,19:07:02,3,20,586,N,1,1,22,2,4.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
2880,2019-04-27,19:07:02,3,20,586,N,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
2887,2019-04-27,12:11:51,3,14,0,N,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
2901,2019-04-27,15:52:04,3,20,0,Y,1,1,48,1,2.5,2.5,N,English Breakfast Rg,Tea
2914,2019-04-27,10:44:28,3,16,0,N,1,1,53,1,3.0,3.0,N,Traditional Blend Chai Lg,Tea
2931,2019-04-27,07:10:25,3,14,138,N,1,1,27,2,7.0,3.5,N,Brazilian Lg,Coffee
2937,2019-04-27,08:58:11,3,14,0,N,1,1,23,2,5.0,2.5,N,Our Old Time Diner Blend Rg,Coffee
2943,2019-04-27,07:49:23,3,20,0,Y,1,1,38,1,3.75,3.75,N,Latte,Coffee
2943,2019-04-27,07:49:23,3,20,0,Y,1,5,72,1,3.25,3.25,N,Ginger Scone,Bakery
2969,2019-04-27,11:56:50,3,20,0,Y,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
2972,2019-04-27,19:32:04,3,14,0,N,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
2978,2019-04-27,10:41:37,3,14,0,N,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
2979,2019-04-27,18:19:54,3,16,0,N,1,1,48,1,2.5,2.5,N,English Breakfast Rg,Tea
2989,2019-04-27,13:39:28,3,14,0,Y,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
2994,2019-04-27,10:25:29,3,16,0,Y,1,1,51,1,3.0,3.0,N,Earl Grey Lg,Tea
2996,2019-04-27,19:22:13,3,14,0,Y,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
2998,2019-04-27,07:10:22,3,16,0,Y,1,1,52,1,2.5,2.5,N,Traditional Blend Chai Rg,Tea
3000,2019-04-27,12:05:42,3,16,0,N,1,1,43,1,3.0,3.0,N,Lemon Grass Lg,Tea
3007,2019-04-27,08:40:38,3,16,0,N,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
3013,2019-04-27,07:25:50,3,16,0,N,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
3014,2019-04-27,08:29:23,3,16,0,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
3015,2019-04-27,08:13:38,3,14,420,Y,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
3022,2019-04-27,10:30:50,3,20,0,Y,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
3026,2019-04-27,17:50:39,3,20,0,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
3045,2019-04-27,17:58:53,3,14,596,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
